age,cost_of_ad,device_type,gender,in_initial_launch_location,income,n_drivers,n_vehicles,prior_ins_tenure,is_male,device_type_num,outcome
23,0.003485206966323404,Android,M,1,49983,1,3,0,1,0,0
28,0.0038438381516724134,Android,M,1,46598,1,2,1,1,0,0
45,0.00500048603436835,iPhone,,0,62720,2,3,0,0,2,0
52,0.006885906775179647,iPhone,F,0,54092,2,1,6,0,2,0
55,0.00627155013035072,iPhone,F,0,67629,2,3,12,0,2,0
34,0.006342726556652166,iPhone,F,0,65465,2,1,4,0,2,0
52,0.006515758769060844,iPhone,F,0,75973,1,2,5,0,2,0
50,0.005068901665428743,desktop,F,1,57306,1,3,9,0,1,0
48,0.004479575019160784,Android,M,0,59565,1,2,11,1,0,0
44,0.004650503705481142,Android,F,1,79417,1,3,13,0,0,0
21,0.005064470282153301,desktop,F,1,44480,2,2,1,0,1,0
19,0.005163481916046445,desktop,F,0,38448,1,3,1,0,1,0
25,0.004347304220415374,desktop,F,1,39566,2,2,1,0,1,0
24,0.004455606655075666,desktop,F,1,25267,2,2,0,0,1,0
42,0.00691372735353485,iPhone,F,1,73115,2,2,12,0,2,0
31,0.004384531718088538,laptop,F,1,63959,1,2,5,0,3,0
40,0.004935954461685842,desktop,F,0,45097,1,1,9,0,1,0
28,0.005873371153916019,iPhone,F,1,35419,2,1,6,0,2,0
54,0.004692885200325215,desktop,F,0,78946,1,3,4,0,1,0
44,0.0049969937879048385,other,F,0,63321,1,2,10,0,4,0
27,0.004118859689309396,laptop,M,1,45438,1,1,2,1,3,0
41,0.0038424968353056197,other,M,1,46037,2,3,3,1,4,0
21,0.004548326962480744,laptop,F,1,46223,2,2,0,0,3,0
38,0.003804139063446935,other,M,1,66638,1,1,4,1,4,0
40,0.003704132034212471,other,M,0,72309,2,1,1,1,4,0
44,0.0037342453974787988,Android,M,0,53359,2,2,12,1,0,0
26,0.0048642883876703295,Android,F,0,44938,2,2,2,0,0,0
50,0.005040001673211188,iPhone,M,0,76093,2,2,2,1,2,0
57,0.005116387382767062,iPhone,M,0,85062,2,2,3,1,2,0
38,0.00430698147216383,laptop,M,1,50132,1,2,5,1,3,0
22,0.0032429142284139388,Android,M,1,44760,1,2,0,1,0,0
32,0.005157741416305745,laptop,F,0,59255,2,3,8,0,3,0
17,0.0034308606466702117,Android,M,0,44994,2,2,0,1,0,0
32,0.0034529858031082236,laptop,M,1,49035,2,2,7,1,3,0
34,0.004507576296607126,Android,F,0,68746,1,3,6,0,0,0
46,0.005266799297726022,laptop,F,1,50045,2,2,10,0,3,0
44,0.003546992358964313,Android,M,1,77527,1,2,0,1,0,0
49,0.004598307824339868,other,F,0,73453,2,3,8,0,4,0
54,0.004185706092669742,Android,M,0,58654,1,3,15,1,0,0
57,0.006090272246576902,iPhone,F,0,63914,2,2,14,0,2,0
16,0.00323373898328548,laptop,M,0,36851,2,3,0,1,3,0
51,0.004551559968610958,desktop,F,1,62870,2,2,6,0,1,0
31,0.004116998203749583,desktop,M,1,51431,1,1,4,1,1,0
33,0.005487773614356986,iPhone,M,0,37651,2,3,4,1,2,0
29,0.004070651723742617,laptop,M,1,66243,2,2,3,1,3,0
30,0.0033776129352485734,desktop,M,0,59888,2,3,1,1,1,0
28,0.0048090269349849125,desktop,F,0,34641,2,1,3,0,1,0
42,0.004895799130023612,laptop,F,1,57343,1,3,7,0,3,0
56,0.004050338387411296,other,M,0,67101,1,2,19,1,4,0
42,0.005332103225676841,desktop,F,0,81928,1,1,10,0,1,0
44,0.0034950463055296917,desktop,M,1,74274,1,2,11,1,1,0
48,0.003488685561850127,other,M,0,83663,2,1,2,1,4,0
22,0.006219627262818515,iPhone,F,0,22424,2,3,0,0,2,0
17,0.005372235373823089,iPhone,M,0,28093,1,1,0,1,2,1
51,0.0044327036160713915,Android,M,0,58988,1,3,1,1,0,0
20,0.0033119018420963825,laptop,M,0,58536,2,3,1,1,3,0
40,0.004013875473327306,desktop,M,1,58455,2,2,1,1,1,0
21,0.006072801642060829,iPhone,F,0,30948,1,2,0,0,2,0
52,0.004641542911474678,laptop,F,1,77306,1,2,16,0,3,0
44,0.005252742906263176,other,F,0,54219,1,1,13,0,4,1
32,0.004026109287406614,Android,M,1,42292,2,3,0,1,0,0
26,0.0033104012430558707,Android,M,0,60398,1,3,5,1,0,0
60,0.004568390861539778,desktop,M,1,69283,2,2,9,1,1,1
57,0.0061853686021228465,iPhone,F,0,71886,1,2,5,0,2,0
45,0.004603633333760357,other,F,1,57733,2,2,13,0,4,0
25,0.0059851058133383594,iPhone,F,0,25940,1,2,1,0,2,0
49,0.005374416529291986,other,F,1,82951,2,2,9,0,4,0
27,0.003313897047051598,other,M,1,31048,1,3,4,1,4,0
35,0.004216963397332376,laptop,M,1,60651,1,1,6,1,3,0
43,0.0042789985349339305,desktop,,0,82890,2,3,2,0,1,0
57,0.004553984466009046,desktop,M,1,65061,1,3,15,1,1,0
35,0.0036941724216027127,laptop,M,1,61675,2,2,4,1,3,0
45,0.003617312208306715,desktop,M,0,61689,2,1,3,1,1,1
48,0.005417283588819131,laptop,F,0,57569,1,3,6,0,3,0
27,0.0039015746924991254,Android,M,1,62015,2,2,5,1,0,0
24,0.004887640020091854,other,F,1,42031,2,2,2,0,4,0
28,0.0050136807130630795,iPhone,M,0,47677,1,3,6,1,2,0
42,0.003592201096886701,Android,M,1,78250,2,3,8,1,0,0
29,0.004677597251066825,Android,F,0,51879,2,1,1,0,0,0
48,0.004084791856569277,Android,M,0,67874,2,1,11,1,0,1
56,0.006173041819645721,iPhone,F,0,56047,1,3,17,0,2,0
30,0.004971990554458891,desktop,F,1,53948,2,3,1,0,1,0
46,0.005208694857746616,desktop,F,0,69339,2,1,2,0,1,0
49,0.0062333491916176246,iPhone,F,0,72177,2,3,2,0,2,0
33,0.00420530442120449,desktop,M,0,63320,1,3,8,1,1,1
41,0.004290486500543268,other,M,1,70392,1,1,9,1,4,0
39,0.0034543541666751543,laptop,M,0,63290,2,2,1,1,3,0
57,0.00358513050523022,laptop,M,0,71480,1,1,9,1,3,0
24,0.005136979909880907,iPhone,M,1,46013,1,2,3,1,2,0
34,0.006013133726288737,iPhone,F,0,68481,2,2,0,0,2,0
28,0.0033677180122539093,other,M,0,34583,2,2,5,1,4,0
31,0.004812938887958159,other,F,0,70107,1,3,3,0,4,0
46,0.004594028170942663,Android,F,0,65125,1,2,13,0,0,0
30,0.004806212031347325,other,F,0,43025,2,2,4,0,4,0
28,0.004006259839498008,Android,M,0,63403,2,2,5,1,0,1
36,0.003619564781532624,laptop,M,1,67101,2,1,10,1,3,0
51,0.005661690604576358,iPhone,M,1,61612,2,2,15,1,2,0
37,0.005561934408956002,iPhone,M,1,59598,1,3,5,1,2,0
17,0.003806178125378127,desktop,M,1,36674,1,1,0,1,1,0
55,0.004350209583936375,other,M,1,76084,1,1,16,1,4,0
39,0.003770276645603307,Android,M,0,74808,1,3,11,1,0,0
24,0.006541205860385594,iPhone,F,1,46177,1,3,4,0,2,0
16,0.003494674804364551,Android,M,0,54983,1,3,0,1,0,0
58,0.005248193092542473,other,F,0,89948,2,3,14,0,4,0
29,0.006509392566682931,iPhone,F,0,63788,2,1,2,0,2,0
47,0.00482105553360225,desktop,F,0,76157,1,1,2,0,1,0
47,0.004612069219735364,Android,F,0,73952,1,3,6,0,0,0
34,0.00464902549111445,desktop,F,0,71954,2,1,6,0,1,0
30,0.004623657810322358,desktop,F,1,45137,2,3,1,0,1,0
59,0.004486603292012728,desktop,M,0,94292,1,2,8,1,1,0
27,0.005056051044468739,other,F,1,54822,1,2,4,0,4,0
28,0.004896386124053595,desktop,F,0,67286,2,1,0,0,1,0
51,0.003991412204582351,laptop,M,1,81940,2,3,4,1,3,0
22,0.0036595844702521072,other,M,1,60661,2,1,0,1,4,1
38,0.005376816290414469,laptop,F,0,46416,2,2,1,0,3,0
50,0.004578721243294862,laptop,F,1,69091,2,3,8,0,3,0
34,0.005096783728578811,desktop,F,0,59003,1,1,5,0,1,0
50,0.005517897449741422,iPhone,M,1,56513,1,2,4,1,2,0
41,0.0050947413358787145,other,F,0,56131,1,3,2,0,4,0
23,0.004628976900378416,laptop,F,1,46206,1,1,3,0,3,0
28,0.003927985142992133,laptop,M,0,33146,1,2,3,1,3,0
34,0.00434397637832318,Android,F,1,35943,2,3,3,0,0,0
57,0.004218252769474995,other,M,1,64936,2,2,9,1,4,0
34,0.003741375288102668,desktop,M,1,40362,2,3,3,1,1,0
28,0.006112518230801513,iPhone,F,0,30605,1,2,1,0,2,0
38,0.004566839132214265,other,F,1,41824,2,3,7,0,4,0
37,0.004945579044526343,other,F,0,62333,2,2,0,0,4,0
59,0.0065108611735172316,iPhone,F,1,62096,2,1,2,0,2,1
55,0.005546452452772434,iPhone,M,1,71688,2,2,12,1,2,0
22,0.0037888047069009516,Android,M,1,34811,1,1,2,1,0,1
49,0.004497123395840419,Android,F,1,52282,1,3,12,0,0,0
20,0.0037311627603127608,desktop,M,0,34203,2,1,2,1,1,0
51,0.003591223626184352,laptop,,0,82244,1,3,4,0,3,0
22,0.0033485754076862636,laptop,M,0,61579,1,3,3,1,3,0
42,0.003876599916674071,laptop,M,1,65726,1,1,7,1,3,0
16,0.004909400028028518,laptop,F,0,36932,1,3,0,0,3,1
24,0.004926124447869742,laptop,F,1,32434,2,1,2,0,3,0
55,0.005037492791921801,other,F,0,60270,1,1,10,0,4,0
47,0.005039357188388534,desktop,F,0,65982,1,1,14,0,1,0
23,0.004572686754590643,other,F,0,45585,1,2,1,0,4,0
31,0.004747293900202623,desktop,F,1,52003,2,2,2,0,1,0
43,0.005099506881153596,iPhone,M,1,72868,2,1,1,1,2,0
22,0.004507325003158181,other,F,1,34794,1,2,0,0,4,0
30,0.005513607322226391,iPhone,M,1,30811,1,1,6,1,2,0
35,0.0037778942622232934,Android,M,1,54383,2,3,4,1,0,0
36,0.005207344762748864,laptop,F,1,69769,2,3,1,0,3,0
47,0.003980103565032041,desktop,M,0,68363,1,3,10,1,1,0
47,0.004810441599982142,Android,F,1,51267,1,2,6,0,0,0
29,0.004613216585020046,Android,F,1,56249,2,3,4,0,0,0
42,0.004713155435318644,laptop,F,1,59464,1,3,12,0,3,0
47,0.004111208162916054,desktop,M,0,62620,2,1,10,1,1,0
49,0.005317009461054755,desktop,F,0,79063,1,2,11,0,1,0
24,0.004116698765315088,Android,M,1,26793,2,2,1,1,0,1
47,0.00542414645415487,iPhone,M,0,78915,1,1,14,1,2,1
35,0.006599346932560684,iPhone,F,0,42995,2,1,7,0,2,0
23,0.004852269874332385,desktop,F,0,25305,1,3,2,0,1,0
31,0.004997482138945845,other,F,1,43982,1,3,7,0,4,0
24,0.004521437746443876,desktop,F,0,49858,1,1,3,0,1,0
43,0.003928381083578953,other,M,1,76306,2,1,12,1,4,0
57,0.004189218362364621,Android,M,1,89217,2,3,20,1,0,0
38,0.003466603935495795,desktop,M,1,77242,2,3,4,1,1,1
54,0.005248474031894622,laptop,F,1,92594,1,2,12,0,3,0
27,0.005218255115247492,desktop,F,0,40383,2,3,4,0,1,0
47,0.0034877402572399017,laptop,M,1,56574,2,2,9,1,3,0
30,0.004215862829534786,desktop,M,0,50765,2,2,0,1,1,0
32,0.0051939186364703335,iPhone,M,0,58673,2,1,7,1,2,0
22,0.0050935624512760845,iPhone,M,0,61333,2,1,2,1,2,1
43,0.005216558091451239,desktop,F,0,60725,2,1,8,0,1,0
56,0.005081508305943851,desktop,F,0,69500,2,3,10,0,1,0
43,0.005420913937812671,iPhone,M,1,69946,1,2,7,1,2,0
25,0.005000618152828852,Android,F,0,51478,1,3,2,0,0,0
33,0.005388472334020635,iPhone,M,0,52934,2,1,3,1,2,1
57,0.006835962536124671,iPhone,F,1,91065,1,1,1,0,2,0
52,0.005497059823851334,desktop,F,0,58815,1,2,8,0,1,0
44,0.005238219408772298,Android,F,0,59967,2,1,14,0,0,0
31,0.0033726062623586897,Android,,0,51402,1,1,2,0,0,0
56,0.00434366423310617,other,M,1,87478,2,1,2,1,4,0
46,0.005275647118565565,laptop,F,1,48297,1,3,3,0,3,0
47,0.004363381447247377,laptop,M,0,69325,2,2,2,1,3,0
46,0.0036849123017770893,laptop,M,1,51254,2,1,7,1,3,0
33,0.004029095671205771,laptop,M,0,60508,2,3,1,1,3,0
56,0.003836351864270122,other,M,1,62023,2,1,15,1,4,1
46,0.005295892377571432,laptop,F,0,56676,2,2,13,0,3,0
29,0.004412978181972619,other,F,1,59350,2,3,0,0,4,0
20,0.0032010411267418995,other,M,0,51344,1,3,2,1,4,0
47,0.005706559728359045,iPhone,M,0,57539,1,1,13,1,2,0
35,0.004049395134816716,laptop,M,1,35005,2,1,3,1,3,0
16,0.00414760663556377,laptop,,0,43528,2,3,0,0,3,0
34,0.0048827982780749665,laptop,F,1,61171,2,2,8,0,3,0
35,0.003559520293188829,laptop,M,1,35505,2,3,2,1,3,0
53,0.004555633779527041,laptop,F,0,83854,2,1,16,0,3,0
59,0.005376130263348018,Android,F,0,83119,2,2,17,0,0,0
34,0.004483311763261713,Android,F,1,72010,2,2,0,0,0,0
42,0.004570095933476868,laptop,F,1,50451,1,1,3,0,3,0
38,0.003801562913009785,Android,M,1,48723,1,2,2,1,0,0
35,0.0037198681888557946,desktop,M,0,55656,2,3,4,1,1,0
57,0.003991887227723864,Android,M,1,84783,1,1,4,1,0,1
25,0.0034022208512236485,other,M,1,61400,2,2,1,1,4,0
59,0.004906125374478236,desktop,F,0,75716,1,2,4,0,1,0
49,0.005093003232463751,other,F,1,88178,1,2,7,0,4,0
40,0.006145771106373316,iPhone,F,1,53308,1,3,12,0,2,0
28,0.004831700217423746,other,F,0,41779,2,3,4,0,4,0
41,0.005376764230568125,other,F,0,69421,1,2,8,0,4,0
22,0.006211155280234432,iPhone,F,1,24434,1,2,2,0,2,0
56,0.005174006210712822,iPhone,,0,64720,2,2,11,0,2,0
54,0.0054695609534428395,laptop,F,0,66908,2,2,0,0,3,0
34,0.0034939670675813717,desktop,M,0,64388,2,3,6,1,1,0
25,0.005199523384900088,iPhone,M,1,28707,2,3,0,1,2,0
44,0.004141226834965899,laptop,M,1,59002,2,3,7,1,3,0
46,0.0038978476907668234,laptop,M,0,83763,1,3,11,1,3,0
43,0.0047106299332000555,Android,F,0,74844,1,1,11,0,0,0
58,0.005789185542429868,iPhone,M,1,61626,2,1,3,1,2,1
31,0.0034186765567075575,other,M,0,53949,2,2,6,1,4,0
50,0.003581061975743434,laptop,M,1,75785,1,3,13,1,3,0
25,0.006014408673846026,iPhone,F,1,36959,2,1,3,0,2,0
41,0.005070520275679451,other,F,0,67000,2,3,12,0,4,0
49,0.00399812205410254,other,M,1,63851,1,1,9,1,4,0
60,0.005512968080572486,desktop,F,1,98587,1,3,19,0,1,0
43,0.0043597763953114555,Android,M,1,44075,1,3,11,1,0,0
20,0.0035447405973139034,Android,M,1,34646,1,3,1,1,0,0
54,0.006031398374599987,iPhone,M,1,69391,2,2,10,1,2,0
34,0.004976007424031419,other,F,1,73662,1,1,9,0,4,0
45,0.006680461766384272,iPhone,F,0,69829,1,1,4,0,2,0
21,0.0032211084367022758,desktop,M,1,53556,1,1,0,1,1,0
45,0.004213984537816469,other,M,1,75826,1,3,12,1,4,0
60,0.003852143899786063,laptop,M,1,67095,1,3,10,1,3,0
31,0.005071673487399335,desktop,F,1,41154,1,3,1,0,1,0
18,0.005130926917403793,desktop,F,1,23300,1,2,1,0,1,0
39,0.0036461375448019707,laptop,M,1,55932,1,3,2,1,3,0
38,0.006183707217745983,iPhone,F,1,44285,1,2,2,0,2,0
50,0.006909936833733472,iPhone,F,1,55596,1,2,11,0,2,0
41,0.006343951769648485,iPhone,F,0,61763,1,1,1,0,2,0
36,0.0050683789711085375,Android,F,0,60204,1,2,9,0,0,0
16,0.004011594883834438,desktop,M,1,50006,2,1,0,1,1,0
34,0.005026835858045187,desktop,F,0,35629,1,3,3,0,1,1
52,0.005065225370234291,desktop,F,0,60672,1,3,10,0,1,0
49,0.00485061841357133,desktop,F,1,52696,1,1,9,0,1,1
20,0.004944047165712976,other,F,1,32437,2,1,2,0,4,0
52,0.004264293354442855,desktop,M,0,75192,2,1,17,1,1,0
49,0.0054632759466158,laptop,F,1,84909,2,2,2,0,3,0
33,0.004789055662672102,laptop,F,0,53175,1,3,5,0,3,0
55,0.003856053165566092,Android,M,0,84973,1,2,16,1,0,0
46,0.005317900766923046,other,F,0,47798,2,2,7,0,4,0
19,0.005061605203360809,laptop,F,1,44646,1,2,1,0,3,1
39,0.006284732539567168,iPhone,F,0,66331,1,1,0,0,2,0
39,0.005224426891143057,Android,F,1,40364,1,2,5,0,0,0
39,0.005281311351764855,other,F,1,74247,2,3,7,0,4,0
29,0.0037775138570856483,laptop,M,1,49210,1,3,4,1,3,0
30,0.005493906097045101,iPhone,M,1,35416,1,1,2,1,2,1
52,0.004426518621606572,desktop,M,1,79694,1,1,14,1,1,1
33,0.004910659703170588,iPhone,M,1,44032,2,1,3,1,2,0
20,0.0036500179379593315,other,M,0,51782,2,1,0,1,4,0
56,0.004657738772606109,desktop,F,0,71949,1,1,17,0,1,0
32,0.0036286886956235537,other,M,1,45584,1,1,0,1,4,0
29,0.0040931217110485,laptop,M,0,39053,1,3,2,1,3,0
42,0.004340163330091521,other,M,1,63866,2,2,0,1,4,1
18,0.0037244757276463456,laptop,M,0,32104,2,1,1,1,3,0
36,0.004044597526069719,desktop,M,1,50475,1,2,4,1,1,0
60,0.004054094287909529,laptop,,1,91515,1,2,1,0,3,0
33,0.0036010998760736424,Android,,0,52330,1,2,1,0,0,0
42,0.004455533592132695,Android,F,0,48108,2,3,7,0,0,0
42,0.00497328474463549,other,F,1,77148,1,2,6,0,4,0
34,0.005337625395142741,iPhone,,1,48406,2,3,6,0,2,0
47,0.004515549975102276,laptop,F,1,86290,2,2,11,0,3,0
58,0.005914747213332947,iPhone,M,0,64703,2,2,17,1,2,0
27,0.0037964925110945806,Android,M,0,34059,2,2,2,1,0,0
41,0.00631389627380612,iPhone,F,0,56315,2,2,8,0,2,0
37,0.004952064648195716,iPhone,M,0,60643,2,3,1,1,2,0
28,0.005226240584882168,Android,F,0,35161,1,3,0,0,0,0
16,0.0036162405122669794,other,M,0,36101,2,2,0,1,4,0
52,0.005783654391320525,iPhone,M,0,83626,1,2,3,1,2,0
20,0.005041125128166977,iPhone,M,1,55801,1,3,2,1,2,0
49,0.004794412707798976,desktop,F,1,81478,1,3,10,0,1,0
49,0.005100080148850925,Android,F,1,61799,2,2,14,0,0,0
25,0.0037351048856211493,Android,M,1,53789,2,1,2,1,0,1
52,0.004669332317179462,laptop,F,0,69205,1,2,9,0,3,0
23,0.003543228153272927,laptop,M,0,44872,1,3,2,1,3,0
53,0.0037668937530463673,Android,M,0,81310,1,2,16,1,0,0
51,0.005400751628816094,other,F,1,54142,1,1,14,0,4,0
57,0.005569330537359756,Android,F,1,70916,1,2,10,0,0,0
47,0.004746088986064345,desktop,F,1,53267,1,1,12,0,1,0
59,0.003777789100968617,desktop,M,0,73935,2,2,15,1,1,0
43,0.006436828375673285,iPhone,F,1,75204,1,1,1,0,2,0
16,0.004816987242080683,laptop,F,0,22693,1,2,0,0,3,1
35,0.003932420340606208,laptop,M,1,53335,2,1,1,1,3,0
60,0.005149044579537828,laptop,F,1,85143,1,2,6,0,3,0
45,0.003499613725655513,other,M,0,78912,2,3,13,1,4,0
32,0.003459920859467949,other,M,0,66698,1,3,4,1,4,0
45,0.004378051762413128,laptop,M,0,74863,1,1,0,1,3,0
35,0.00401299728309255,Android,M,1,36435,2,2,3,1,0,0
40,0.00491162617715928,desktop,F,0,43118,2,2,9,0,1,0
48,0.005118149133504458,desktop,F,1,80307,1,1,5,0,1,0
40,0.005182168019534989,other,F,0,53548,1,3,2,0,4,0
30,0.004216799825794905,desktop,M,1,39577,2,3,3,1,1,0
40,0.004610844288225257,Android,F,0,63372,1,2,3,0,0,0
25,0.0052153322085276696,Android,F,0,28435,2,2,1,0,0,0
38,0.006074738773085525,iPhone,F,0,44327,2,3,5,0,2,0
58,0.005213455629496609,Android,F,1,61882,2,3,13,0,0,0
19,0.006390656960265754,iPhone,F,0,19725,2,3,1,0,2,0
21,0.004001125633335573,desktop,M,1,26972,1,3,1,1,1,0
54,0.005257185378442571,other,F,0,74347,1,3,13,0,4,0
57,0.004612148324942137,Android,F,0,59668,2,3,13,0,0,0
24,0.004090936721730971,laptop,M,0,47592,1,1,1,1,3,0
54,0.0051052322707118404,laptop,F,0,90850,2,3,11,0,3,0
25,0.004846486890843383,Android,F,1,36530,2,1,2,0,0,0
55,0.00471239352907921,other,F,1,61693,2,2,10,0,4,0
48,0.0038878411863999237,laptop,M,1,80142,1,2,13,1,3,0
38,0.0035076202546612018,desktop,M,1,48987,1,1,1,1,1,0
20,0.004378554416251908,Android,F,0,37152,2,1,2,0,0,0
35,0.0036385385570220498,Android,M,1,64757,1,3,5,1,0,0
48,0.003630691027728082,laptop,M,0,71725,2,3,4,1,3,0
34,0.005304472577453149,Android,F,0,45329,1,1,5,0,0,0
38,0.004320326391058263,Android,M,0,39392,1,2,6,1,0,0
43,0.00420951719105907,other,M,0,74183,2,3,5,1,4,0
42,0.004239252766819759,desktop,M,0,55981,1,1,12,1,1,0
26,0.005866609487376113,iPhone,F,0,49815,1,1,2,0,2,0
22,0.005075089552039074,iPhone,M,1,58404,1,3,1,1,2,0
32,0.00523246020603046,iPhone,M,0,40720,1,2,3,1,2,0
24,0.0035760756087750353,Android,M,0,30973,2,2,3,1,0,1
18,0.005041872303788294,laptop,F,1,53622,1,2,1,0,3,0
47,0.0036486113487386486,Android,M,0,60635,1,1,3,1,0,0
50,0.006355331121333664,iPhone,F,1,72131,1,1,6,0,2,0
33,0.00553569927385656,iPhone,M,1,69872,1,3,6,1,2,0
21,0.0033859883925337593,desktop,M,0,37209,2,2,1,1,1,0
51,0.005477021807938837,Android,F,0,80757,2,2,4,0,0,0
51,0.0038397321753911905,other,M,1,65107,1,2,5,1,4,0
34,0.0047735908480646405,desktop,F,0,69001,1,3,9,0,1,0
54,0.0040354433809071145,desktop,M,0,82614,2,3,17,1,1,0
52,0.00440691614489736,laptop,M,1,60082,1,3,18,1,3,0
56,0.0037944826084615156,Android,M,1,67359,2,3,3,1,0,0
58,0.004942286741561079,desktop,F,0,63966,1,3,9,0,1,0
23,0.004934366365095229,iPhone,M,1,44838,2,2,1,1,2,0
26,0.004668400825878926,laptop,F,1,52334,1,1,4,0,3,0
43,0.00451889387834973,laptop,F,1,47561,2,3,3,0,3,0
26,0.005102373814148141,Android,F,0,42584,2,1,2,0,0,1
29,0.0036299131994967653,Android,M,1,30193,2,3,0,1,0,0
44,0.006400948879499256,iPhone,F,1,53430,1,1,10,0,2,0
52,0.003709052194272409,laptop,M,1,91839,2,1,14,1,3,0
37,0.005437371899459794,iPhone,M,1,54153,2,1,1,1,2,0
37,0.004915373822929427,iPhone,M,0,65392,1,3,8,1,2,0
24,0.003893280500875762,laptop,M,0,27129,1,3,2,1,3,0
55,0.003908273176756188,Android,M,0,55139,1,2,9,1,0,0
19,0.006405179779839126,iPhone,F,1,36875,1,1,1,0,2,0
54,0.004343746360629287,Android,M,1,65256,2,1,5,1,0,1
35,0.003635380500112265,Android,M,1,46685,2,1,9,1,0,1
29,0.0057443584963951765,iPhone,M,1,64184,2,1,0,1,2,1
45,0.006879099318170531,iPhone,F,1,60551,2,3,10,0,2,0
60,0.005956148110158205,iPhone,M,1,92972,2,3,13,1,2,0
17,0.0060598029783586384,iPhone,F,0,42177,1,3,0,0,2,0
32,0.004328010436653946,laptop,F,0,42577,1,3,0,0,3,0
45,0.005781018148590974,iPhone,M,0,51652,2,3,13,1,2,0
59,0.00382573400167598,desktop,M,1,72973,1,3,10,1,1,0
44,0.00641395750881511,iPhone,F,0,83227,2,1,7,0,2,0
50,0.006550340670799903,iPhone,F,1,72648,2,1,15,0,2,0
27,0.0049546515619372,desktop,F,1,29325,2,1,1,0,1,0
36,0.0036966646315981988,desktop,M,0,48213,1,1,3,1,1,0
40,0.0034699485758168253,Android,M,1,55459,2,2,3,1,0,1
22,0.003970561563593149,laptop,M,1,57349,2,1,2,1,3,0
60,0.004967954859902211,other,F,1,65695,1,1,6,0,4,0
29,0.005907498511424394,iPhone,F,0,66250,1,3,5,0,2,0
20,0.004787958344870474,iPhone,M,1,52514,2,2,1,1,2,0
41,0.004734821257358525,Android,F,1,60757,1,2,11,0,0,0
27,0.004929948820777197,Android,F,0,60522,1,1,2,0,0,0
27,0.004243523024008616,Android,M,1,50284,1,3,3,1,0,0
45,0.005619025738592625,iPhone,M,1,52817,1,3,2,1,2,0
47,0.003558334486958881,Android,M,0,65902,2,3,13,1,0,0
28,0.0052599592678265195,desktop,F,0,45123,2,2,2,0,1,0
48,0.0036768257884810807,Android,M,0,74206,2,1,3,1,0,0
47,0.005335657799068957,laptop,F,0,53698,2,1,8,0,3,0
59,0.004411133158568851,laptop,,1,72173,2,1,12,0,3,0
42,0.005867205893297443,iPhone,M,1,68622,2,1,2,1,2,1
32,0.004967873326721676,other,F,1,65401,1,2,6,0,4,0
46,0.004055858346773849,other,M,1,71323,2,2,5,1,4,0
42,0.006408186334185668,iPhone,F,0,50689,1,1,3,0,2,0
51,0.0036306257760750286,desktop,M,0,82716,2,1,13,1,1,0
52,0.0038718344768854146,laptop,M,1,87393,2,1,3,1,3,0
35,0.0038947230956193945,desktop,M,1,48687,2,2,0,1,1,0
53,0.005410673201262388,other,F,1,86779,1,3,13,0,4,0
26,0.004013324404439132,other,M,1,31546,2,3,2,1,4,0
52,0.0046780241153517215,Android,F,1,64451,1,2,5,0,0,0
37,0.0037935600945983392,laptop,M,1,39836,1,3,5,1,3,0
16,0.003344009388456242,Android,M,0,21134,1,1,0,1,0,0
24,0.0053784321642911465,iPhone,M,1,47765,1,1,4,1,2,0
37,0.003834697250369565,laptop,,0,39306,1,3,2,0,3,1
25,0.005972588004352964,iPhone,F,0,34836,1,1,4,0,2,0
52,0.00528309839443415,desktop,F,1,84579,1,1,18,0,1,0
46,0.004451267118362929,laptop,M,0,82129,2,3,14,1,3,0
40,0.006614275973238421,iPhone,F,1,76133,1,3,0,0,2,0
27,0.004525732124196729,other,F,0,46961,2,3,0,0,4,0
32,0.003475224776417497,Android,M,1,58406,2,2,0,1,0,1
17,0.0047844047426152305,Android,F,1,54095,1,3,0,0,0,0
23,0.005938486199454196,iPhone,F,1,27125,1,1,0,0,2,0
16,0.004739202478419661,laptop,F,1,21516,1,1,0,0,3,0
51,0.0035311442681077794,laptop,M,0,63780,2,1,7,1,3,0
37,0.004652872142188602,laptop,F,0,55499,2,2,0,0,3,0
26,0.004402083478764893,laptop,F,1,26391,1,1,5,0,3,0
49,0.004081902704634542,desktop,M,1,73757,2,3,2,1,1,0
59,0.005571748088181861,desktop,F,1,80656,2,1,16,0,1,1
23,0.005220014605328049,iPhone,M,1,35832,1,1,0,1,2,0
36,0.0037709233463346964,desktop,M,1,67184,2,3,3,1,1,0
26,0.004388628122509453,laptop,F,0,47384,2,2,0,0,3,0
50,0.0049930685573594475,desktop,F,0,70632,2,3,7,0,1,0
20,0.004474699105366426,Android,F,0,52796,2,2,1,0,0,0
46,0.005347365379763818,laptop,F,0,49856,1,1,3,0,3,0
54,0.004065651530036454,desktop,M,0,78093,2,2,17,1,1,0
23,0.003995903754126605,other,M,0,35538,2,1,1,1,4,0
39,0.003404745951424353,laptop,M,0,77809,2,2,8,1,3,0
33,0.006057805866391383,iPhone,F,0,61101,1,3,5,0,2,0
21,0.004305080423333072,other,F,1,50687,2,2,0,0,4,0
51,0.004055281887625997,other,M,0,56874,2,2,14,1,4,0
55,0.0048980853361996835,Android,F,0,57995,1,3,14,0,0,0
